rel_type,child_part_num,parent_part_num
P,973c03h01pr1607,973c03h01
P,973c03h01pr1589,973c03h01
P,973c03h01pr1587,973c03h01
P,973c10h12pr2268,973c10h12
P,973c03h01pr1377,973c03h01
P,973c03h01pr1238,973c03h01
P,973c03h01pr1189,973c03h01
P,973c03h01pr1188,973c03h01
P,973c03h01pr1187,973c03h01
P,973c03h01pr1184,973c03h01
P,973c27h27pr9999,973c27h27
P,3070bpr9987,3070b
P,30350bpr0011,30350b
P,973c03h01pr0440,973c03h01
P,973c03h01pr0001,973c03h01
P,973c03h01pr1516,973c03h01
P,973c03h01pr1120,973c03h01
P,973c03h01pr1080,973c03h01
P,3070bpr9986,3070b
B,3070bpr9986,73002
P,973c03h01pr0258,973c03h01
P,3070bpr9985,3070b
P,970c00pr0688,970c00
P,22385pr9997,22385
P,973c03h01pr0268,973c03h01
P,973c03h01pr0273,973c03h01
P,973c03h01pr0233,973c03h01
P,973c03h01pr0164,973c03h01
B,3070bpr9985,73002
P,3070bpr9984,3070b
B,3070bpr9984,73002
P,3626cpr1996,3626c
P,3070bpr9983,3070b
P,22385pr9994,22385
P,3068bpr9824,3068b
P,22385pr9993,22385
P,1022Apr0207,1022A
P,1021Apr0086,1021A
P,1021Apr0091,1021A
P,1041Apr0003,1041A
P,1041Apr0004,1041A
P,1041Apr0006,1041A
P,1041Apr0009,1041A
P,1041Apr0010,1041A
P,1041Apr0011,1041A
P,1041Apr0012,1041A
A,3149dc01,3149cc01
P,1041Apr0014,1041A
P,1043Apr0022,1043A
P,1043Apr0027,1043A
P,3626cpr9739,3626c
M,69234,30274
R,18904,18906
P,3626cpr9738,3626c
R,18904,18905pr0001
P,970x026pr0005,970x026
R,18904,18905pr0002
P,85974pr0007,85974
R,11435pr0002,11778pr0001
P,3626cpr9737,3626c
R,11435pr0002,11777pr0001
P,3626cpr3570,3626c
P,3626cpr3571,3626c
P,3626cpr3572,3626c
P,14718pr0011,14718
P,36036pr0035,36036
P,36036pr0036,36036
P,66857pr0012,66857
P,90498pr0010,90498
P,90498pr0011,90498
P,3062bpr0013,3062b
P,47759pr0005,47759
P,973c27h01pr0242,973c27h01
P,973c27h01pr0240,973c27h01
P,973c27h01pr0213,973c27h01
P,63864pr0003,63864
P,973c27h01pr0214,973c27h01
P,14769pr1167,14769
P,973c27h01pr0215,973c27h01
P,973c27h01pr0216,973c27h01
P,973c27h01pr0217,973c27h01
P,973c27h01pr0174,973c27h01
P,973c27h01pr0176,973c27h01
P,973c27h01pr0172,973c27h01
P,973c27h01pr0170,973c27h01
P,973c27h01pr0203,973c27h01
P,973c27h01pr0202,973c27h01
P,973c27h01pr0201,973c27h01
P,973c27h01pr0238,973c27h01
P,2654pr0004,2654
P,973c27h01pr0025,973c27h01
P,973c27h01pr0026,973c27h01
P,2723pr0004,2723
P,973c27h01pr0101,973c27h01
P,973c27h01pr0017,973c27h01
P,973c27h01pr0008,973c27h01
P,973c27h01pr0005,973c27h01
P,973c27h01pr0038,973c27h01
P,973c27h01pr0006,973c27h01
P,973c27h01pr0010,973c27h01
P,973c01h01pr0013,973c01h01
P,973c03h02pr1678,973c03h02
P,973c01h01pr2151,973c01h01
R,flex08c05l,6644
B,3070bpr9990,73002
P,973c01h01pr3812,973c01h01
R,6644,6642
P,31111pr9978,31111
B,3070bpr9987,73002
P,973c22h03pr5089,973c22h03
R,88517,11957
R,88517,88516
R,56145,55978
R,56145,44308
R,56145,44309
R,56145,61481
R,56145,15413
R,56145,55976
R,56145,53992
R,54087,55978
R,54087,44308
R,54087,44309
R,54087,61481
R,54087,15413
R,54087,55976
R,54087,53992
R,44292,55978
R,44292,44308
R,44292,44309
R,44292,61481
R,44292,15413
R,44292,55976
R,44292,53992
P,973c03h01pr0079,973c03h01
B,3070bpr9983,73002
P,3626cpr1134,3626c
B,4254,76138
B,4254,731c02
B,109,2909c01
B,2909,2909c01
B,4254,731c03
B,109,2909c02
B,109,2909c03
B,109,95292c01
B,2909,2909c02
B,2909,2909c03
B,2909,95292c01
B,731c03,76537
P,clikupn0065apr0018,clikupn0065a
B,731c02,73129
R,32197,32196
B,4254,731
P,clikupn0065apr0030,clikupn0065a
R,30155,3634
R,30155,2346
R,30155,56897
R,2998,44771
R,2998,2997
R,2998,92912
R,2998,54120
R,2998,56907
R,6595,6594
R,6595,32180
M,6595,22253
P,3626cpr1447,3626c
R,22253,6594
R,22253,32180
R,56902,3483
R,13971,3483
R,30155,61254
R,30155,132a
B,3070bpr9978,73002
M,13770,6936
R,99010,99009
R,92909,11949
R,92909,11950
R,92909,92908
R,32494,92906
R,92911,92910
R,2903,6596
R,2903,2902
R,2994,6578
M,6578,58090
R,51377,30648
R,51377,89201
R,51377,30391
R,51377,92402
R,51377,58090
R,51377,56891
R,51377,43903
R,51377,71965
R,30285,30648
R,30285,89201
R,30285,30391
R,30285,92402
R,30285,58090
R,30285,56891
R,30285,43903
R,30285,71965
R,30155,3483
R,30155,498
B,973p90,973c22h22pr0090
T,98220pat0007,98220
R,30155,132b
R,30155,132c
A,973d14pr3087,973d14pr5441
A,973d14pr4029,973d14pr5441
P,6309pr0096,6309
A,4555c05pr0008,4555c05pr0007
P,973c03h02pr1679,973c03h02
P,973c03h01pr0091,973c03h01
P,973c01h01pr2201,973c01h01
P,973c03h01pr0099,973c03h01
P,973c03h01pr0049,973c03h01
P,973c03h01pr0027,973c03h01
P,973c03h01pr0040,973c03h01
P,31213pr9996,31213
P,973c03h01pr0041,973c03h01
P,30367cpr1010,30367c
P,64225pr0002,64225
P,973c01h01pr3951,973c01h01
P,3070bpr9982,3070b
P,973c03h01pr0028,973c03h01
P,973c03h01pr0026,973c03h01
P,973c03h01pr0002,973c03h01
P,973c03h01pr2031,973c03h01
P,973c03h01pr2115,973c03h01
P,3068bpr9827,3068b
P,973c03h01pr2189,973c03h01
P,973c03h01pr2194,973c03h01
P,973c03h01pr2230,973c03h01
P,973c03h01pr2417,973c03h01
P,973c03h01pr2896,973c03h01
P,973c03h01pr2411,973c03h01
P,973c03h01pr2335,973c03h01
P,973c03h01pr2753,973c03h01
P,973c03h01pr2756,973c03h01
P,973c03h01pr2776,973c03h01
P,973c03h01pr3207,973c03h01
P,973c03h01pr3543,973c03h01
P,973c03h01pr3653,973c03h01
P,973c03h01pr3966,973c03h01
P,973c03h01pr4372,973c03h01
P,973c03h01pr4813,973c03h01
P,973c03h01pr0043,973c03h01
B,3070bpr9982,73002
P,973c03h01pr1939,973c03h01
P,3070bpr9981,3070b
P,3068bpr0487,3068b
P,19729pr0035,19729
P,3070bpr0243,3070b
P,3070bpr0244,3070b
P,19729pr0036,19729
P,3070bpr9980,3070b
P,3068bpr9825,3068b
P,3070bpr0246,3070b
P,973c22h01pr5256,973c22h01
P,3070bpr9979,3070b
B,3070bpr9979,73002
P,973c27h01pr5255,973c27h01
P,3070bpr9977,3070b
P,3068bpr9823,3068b
B,3070bpr9977,73002
P,2654pr0003,2654
P,11435pr0001,11435
P,11435pr0002,11435
B,3324,3324ac01
B,314,3324ac01
B,314,3149ac01
B,3149,3149ac01
P,11211pr0001,11211
P,44375bpr0011,44375b
P,3068bpr9822,3068b
P,98163pr0008,98163
P,3068bpr9821,3068b
P,4162pr0073,4162
P,3069bpr0236,3069b
P,30350bpr0003,30350b
P,30350bpr0006,30350b
A,14769pr1172,14769pr0001
P,3068bpr9820,3068b
P,16709pr0001,16709
P,970d09pr0667,970d00
R,27448,35443
R,27448,35446
P,30144pr0041,30144
P,30144pr0042,30144
R,66155,55978
B,73766a,73766
P,3068bpr0256,3068b
B,73766b,73766
B,73766c,73766
B,73766d,73766
P,970c00pr9843,970c00
P,973c11h01pr0001,973c11h01
P,3846pr0040,3846
P,87079pr0055,87079
P,49311pr0008,49311
P,10509pr0007,10509
M,3626cpr9881,3626bpr0314
P,53118pr0001,53118
P,973c21h21pr5479,973c21h21
P,3626cpr3380,3626c
P,970c00pr9881,970c00
P,3069bpr9983,3069b
P,3626cpr9789,3626c
P,4162pr9990,4162
P,28621pr0003,28621
P,43693pr0006,43693
P,970c00pr0718,970c00
P,970c00pr0583,970c00
P,970c00pr0705,970c00
P,973c27h01pr0169,973c27h01
P,973c27h01pr0040,973c27h01
P,973c27h01pr0113,973c27h01
P,973c27h01pr0023,973c27h01
P,973c27h01pr0072,973c27h01
P,973c27h01pr0013,973c27h01
P,973c27h01pr5300,973c27h01
P,970c00pr9842,970c00
P,970c00pr9841,970c00
P,970c00pr9840,970c00
P,3626cpr9803,3626c
P,970c00pr9839,970c00
P,973c24h03pr0001,973c24h03
P,28621pr0004,28621
P,970c00pr9838,970c00
P,973c03h01pr4148,973c03h01
P,44375bpr0008,44375b
P,3004pr0014,3004
P,3003pr0035,3003
P,3068bpr0236,3068b
P,3004pr0036,3004
P,3004pr0013,3004
B,973p90,973c27h27pr4682
P,19729pr0001,19729
P,19729pr0002,19729
P,19729pr0003,19729
P,19729pr0004,19729
P,19729pr0005,19729
P,19729pr0006,19729
P,93595pr0001,93595
P,93595pr0003,93595
P,93595pr0002,93595
R,93595,51011
R,93595pr0001,51011
R,93595pr0003,51011
R,93595,50951
R,93595pr0001,50951
R,93595pr0002,50951
R,93595pr0002,51011
R,93595pr0003,50951
R,74967,30028
R,30027a,30028
R,30027b,30028
P,50944pr0001,50944
R,50944pr0001,51011
R,50944pr0001,50951
R,50944,50951
R,50944,51011
R,93593,51011
R,93593,50951
R,93594,50951
R,93594,51011
R,93595,92409
R,93595pr0001,92409
R,93595pr0003,92409
R,93595pr0002,92409
R,50944pr0001,92409
R,50944,92409
R,93593,92409
R,56902,132a
P,74967pr0001,74967
M,56897,2346
R,13971,2346
R,13971,56897
R,56902,56897
R,56902,2346
R,13971,498
R,56902,498
R,13971,3634
R,56902,3634
R,569,3634b
R,3482,3634
R,3482,2346
R,3482,56897
R,3482,3483
R,3482,498
R,3464,3139
R,3464,59895
R,4624,3139
R,4624,59895
R,4624,4084
R,4624,3641
R,13971,132a
R,4624,87414
M,87414,3641
R,3137c01,3139
R,3137c01,59895
R,3137c01,4084
R,3137c01,3641
R,3137c01,87414
R,122c01,3139
R,122c01,59895
R,122c01,4084
R,122c01,3641
R,122c01,87414
R,122c02,3139
R,122c02,59895
R,122c02,4084
R,122c02,3641
R,122c02,87414
R,4265a,3139
R,4265b,3139
R,32123b,3139
R,32123a,3139
R,4265a,59895
R,4265a,4084
R,4265a,3641
R,4265a,87414
R,4265b,59895
R,32123b,59895
R,32123a,59895
R,4265b,4084
R,32123b,4084
R,32123a,4084
R,4265b,3641
R,32123b,3641
R,32123a,3641
R,4265b,87414
R,32123b,87414
R,32123a,87414
R,6582,6581
R,4266,2857
R,4266,4267
R,3739,3740
R,32057,32076
R,32077,32078
R,2695,2696
R,56904,56898
R,6580,6579
R,6580a,6579
R,2996,2995
R,32004a,32003
M,32004b,32004a
R,32004b,32003
R,6014,6015
R,6014a,6015
R,6014b,6015
R,30190,6015
R,6014,87697
R,6014a,87697
R,6014b,87697
R,30190,87697
R,6014,60700
R,6014a,60700
R,6014b,60700
R,30190,60700
R,6014,56890
R,6014a,56890
R,6014b,56890
R,30190,56890
R,50862,50861
R,32007,71372
B,4720,92851
B,2807,92851
R,4720,2807
R,3482,132a
R,56902,132b
R,13971,132b
R,3482,132b
R,56902,132c
R,13971,132c
R,3482,132c
A,55982,55981
P,18051pr0001,18051
B,973p90,973c34h34pr9645
B,973p90,973c36h36pr4683
P,6239pr0006,6239
P,3960pr0011,3960
A,30389b,30389a
M,30389c,30389b
P,30350bpr0004,30350b
P,14769pr1172,14769
R,41750,41749
A,94531,41881
M,72475,4872
P,43702pr0002,43702
A,upn0266c02,upn0266c01
P,24179pr0002,24179
P,92747pr0007,92747
A,30359b,30359a
P,30350bpr0005,30350b
P,973b01pr0177,973b01
P,973b01pr0159,973b01
P,973b01pr0155,973b01
P,973b01pr0156,973b01
P,973b01pr0157,973b01
P,973b01pr0158,973b01
P,973b01pr0178,973b01
P,973b01pr0179,973b01
P,973b01pr0180,973b01
P,973b01pr0188,973b01
P,973b01pr0189,973b01
P,973b01pr0225,973b01
A,58181,3939
R,30363pr0011,30363pr0010
M,10113,55704
R,upn0017pr0001,upn0017pr0002
P,3626bpr0896,3626b
P,3622pr0001,3622
P,3622pr0003,3622
P,47753pr0011,47753
P,3066pr0001,3066
R,3679,3680
R,3679,251
P,85863pr0042,85863
P,85863pr0056,85863
P,85863pr0100,85863
P,85863pr0112,85863
P,3005pr9920,3005
P,3626cpr1529,3626c
P,3005pr9919,3005
P,3005pr9921,3005
P,3005pr9918,3005
P,3005pr9922,3005
P,1022Apr0211,1022A
P,3005pr0006,3005
P,3005pr0003,3005
P,3004pr0002,3004
P,3004pr0001,3004
P,3004pr0003,3004
P,3004pr9967,3004
B,98138pr0173,67217
P,17485pr0001,17485
R,4345b,4346
R,4345a,4346
R,92410,4533
R,4532,4533
R,92410,4536
R,4532,4536
R,30179,60623
M,60596,30179
R,60596,60623
R,60599,60623
R,60594,62113
R,60594,60614
R,60594,60603
R,60594,60607
R,60594,60608
R,92926,4740
R,2439,4740
R,60593,60602
R,30179,60621
R,30179,92589
R,30179,60797c01
R,30179,60797c02
R,30179,76041c01
R,30179,76041c02
R,30179,76041c03
R,30179,76041c04
R,30179,57895
R,60599,92589
R,60596,92589
R,60596,60621
R,60599,60621
R,60596,60797c01
R,60599,60797c01
R,60599,60797c02
R,60596,60797c02
R,60596,76041c01
R,60596,76041c02
R,60596,76041c03
R,60596,76041c04
R,60599,76041c01
R,60599,76041c02
R,60599,76041c03
R,60599,76041c04
R,60596,57895
M,60614,6546
R,15627,62113
R,15627pr0006,62113
R,15627pr0005,62113
R,15627pr0007,62113
R,15627pr0002,62113
R,15627pr0003,62113
R,15627pr0001,62113
R,15627,60614
R,15627pr0006,60614
R,15627pr0005,60614
R,15627pr0007,60614
R,15627pr0002,60614
R,15627pr0003,60614
R,15627pr0001,60614
P,15626pr0001,15626
R,14306,14310
P,15626pr0002,15626
P,15626pr0003,15626
R,30044,30046
R,30044,30045
R,30044,94161
B,4629,4629c01
R,4629,4628
R,4629,4627
B,4628,4629c01
B,4627,4629c01
R,4628,4627
A,13562,30132
P,3626cpr1149,3626c
R,2496,2495
R,2496,42511
R,2496,42511pr0002
P,30350bpr0007,30350b
R,2496,42511pr0003
R,2496,42511pr0001
M,13608,87993
A,75535,62462
P,98835pr0006,98835
P,93591pr0020,93591
R,30179,60616
R,30179,60616a
R,30179,60616b
R,60596,60616
R,60596,60616a
R,60596,60616b
R,60599,60616
R,60599,60616a
R,60599,60616b
R,6154,6155
R,60806,60603
R,60806,60607
R,60806,60608
R,60806,60603pr0001
M,60598,4132
R,60598,60603
R,60598,60603pr0001
R,60598,60607
R,60598,60608
P,98379pr0002,98379
R,4447,4448
R,4033,6016
R,4033,4034
R,4033,3855
R,4033,3855a
R,6556,6546
R,6556,6016
R,6556,4034
R,6556,3855
R,6556,3855a
P,30370pr0010,30370
P,15627pr0004,15627
P,970c00pr9926,970c00
A,fabfig0020c01pr0001,fabfig0020c02pr0001
B,3070bpr9981,73002
B,3070bpr9980,73002
P,3070bpr9978,3070b
M,28621pr0003,3626cpr9871
P,973c01h01pr2829,973c01h01
P,973c01h01pr0080,973c01h01
P,970d12pr0661,970d00
P,87079pr0159,87079
R,24375,88323
P,2431pr0125,2431
P,3010pr0043,3010
P,3626cpr2615,3626c
P,3626cpr2616,3626c
P,3626cpr2624,3626c
P,970d16pr1146,970d00
A,fabfig0002c11pr0001,fabfig0002c08pr0001
P,970d23pr1420,970d00
A,fabfig0002c02pr0001,fabfig0002c08pr0001
P,98138pr0086,98138
P,2431pr0122,2431
P,3068bpr9826,3068b
M,2493b,2493a
P,973c22h01pr5090,973c22h01
P,3626cpr3175,3626c
B,98138pr0222,77485
P,14769pr1227,14769
P,cardupn0087pr0001,cardupn0087
P,970d26pr0674,970d00
P,cardupn0087pr0002,cardupn0087
P,970c00pr1915,970c00
P,970c00pr1789,970c00
P,18721pr0001,18721
P,973c22h03pr4877,973c22h03
T,66954pat0001,66954
T,66954pat0002,66954
P,26831pr0003,26831
P,cardupn0087pr0003,cardupn0087
P,2587pr0001,2587
P,3626cpr2630,3626c
P,3068bpr9819,3068b
P,cardupn0087pr0004,cardupn0087
P,cardupn0087pr0005,cardupn0087
P,3626cpr3459,3626c
P,cardupn0087pr0006,cardupn0087
P,cardupn0087pr0007,cardupn0087
P,973c22h01pr5096,973c22h01
P,973c22h01pr5066,973c22h01
P,973c22h01pr4897,973c22h01
P,973c27h01pr0060,973c27h01
P,3626cpr3460,3626c
P,973c22h03pr5002,973c22h03
P,3626cpr3461,3626c
P,cardupn0087pr0008,cardupn0087
P,cardupn0087pr0009,cardupn0087
P,970c00pr1792,970c00
P,cardupn0087pr0010,cardupn0087
P,970c00pr1931,970c00
P,973c27h01pr0022,973c27h01
P,973c27h01pr0021,973c27h01
P,973c27h01pr0014,973c27h01
T,66953pat0001,66953
P,970c00pr1917,970c00
P,973c27h01pr0015,973c27h01
P,973c27h01pr0019,973c27h01
P,973c27h01pr0191,973c27h01
P,98223pr0002,98223
P,6474pr0010,6474
P,4066pr0091,4066
P,cardupn0087pr0011,cardupn0087
P,1022Apr0208,1022A
P,98138pr0080,98138
P,3626cpr9899,3626c
P,1022Apr0209,1022A
P,4066pr0092,4066
P,22385pr9996,22385
P,28631pr0005,28631
P,3011pr1003,3011
P,22385pr9992,22385
P,11055pr0017,11055
P,31110pr0008,31110
P,40925pat0002pr0001,40925pat0002
P,40925pat0005pr0001,40925pat0005
B,98138pr0172,67217
P,98138pr0173,98138
R,51266,51239
P,6309pr0095,6309
B,98138pr0175,67217
P,3024pr0013,3024
P,45677pr0004,45677
P,31110pr0009,31110
P,2431pr0001,2431
A,6232,4730
P,87079pr0200,87079
P,973c01h01pr1742,973c01h01
P,973c22h01pr9788,973c22h01
P,973c27h01pr9687,973c27h01
P,65388pr0001,65388
P,87079pr0202,87079
P,65388pr0002,65388
P,3010pr0005,3010
P,18973pr0008,18973
P,2431pr9998,2431
P,2431pr0104,2431
P,28631pr0006,28631
P,87079pr0069,87079
P,1021Apr0089,1021A
P,1021Apr0092,1021A
P,clikupn0065apr0023,clikupn0065a
P,3011pr0019,3011
P,3037pr0008,3037
P,87079pr0219,87079
P,25973pr0003,25973
P,64225pr0006,64225
P,68881pr0001,68881
P,973c03h27pr4256,973c03h27
P,51547pr0001,51547
P,1021Apr0093,1021A
P,25973pr0002,25973
P,98138pr0121,98138
P,10312pr0002,10312
P,98223pr0025,98223
P,90498pr0005,90498
B,823a,823c01
P,1021Apr0096,1021A
P,1021Apr0097,1021A
P,1021Apr0098,1021A
P,31110pr0035,31110
P,12893pr0047,12893
T,51342pat0009,51342
P,1021Apr0099,1021A
P,31111pr9983,31111
P,1021Apr0100,1021A
B,upn0150LR,823c01
P,1021Apr0101,1021A
P,1021Apr0102,1021A
P,1021Apr0103,1021A
P,1021Apr0104,1021A
P,95674pr0004,95674
P,1021Apr0105,1021A
P,90498pr0006,90498
P,970c00pr1513,970c00
P,93604pr0006,93604
P,3626cpr2623,3626c
P,1021Apr0106,1021A
P,1021Apr0107,1021A
P,1021Apr0108,1021A
P,11818pr0110,11818
P,1021Apr0109,1021A
M,3626bpr0926,3626cpr0926
P,1021Apr0110,1021A
P,1021Apr0111,1021A
P,3626cpr1062,3626c
P,1021Apr0112,1021A
P,1021Apr0113,1021A
P,1021Apr0114,1021A
P,3004pr0149,3004
P,4861pr0001,4861
P,44375bpr0006,44375b
P,24599pr0002,24599
P,92081pr0002,92081
P,970c00pr9969,970c00
P,20596pr0002,20596
P,15626pr0008,15626
P,49311pr0007,49311
P,98100pr0005,98100
P,11203pr0003,11203
A,3010pr9969,3010pr9937
P,3626cpr2417,3626c
P,3626cpr2454,3626c
P,973c01h03pr9871,973c01h03
P,14769pr0023,14769
P,39039pr0001,39039
P,65191pr0002,65191
P,65191pr0001,65191
P,973c03h02pr4324,973c03h02
P,cardupn0087pr0012,cardupn0087
R,4323,787
P,22385pr9991,22385
P,22385pr9988,22385
R,170311,bin01
P,28621pr0005,28621
A,fabfig0002c06pr0001,fabfig0002c08pr0001
P,31193pr0005,31193
P,41970pr0007,41970
P,22385pr9986,22385
P,22385pr9985,22385
P,90398pr0033,90398
P,cardupn0087pr0013,cardupn0087
P,87079pr9992,87079
P,3245cpr9994,3245c
P,970c00pr9787,970c00
T,57539pat0003,57539
P,60581pr9999,60581
P,3626cpr2851,3626c
P,3001pr9998,3001
P,973c03h03pr0008,973c03h03
P,970c00pr9786,970c00
P,970c00pr1701,970c00
P,3626cpr9753,3626c
P,970c00pr9785,970c00
P,973c22h01pr0009,973c22h01
P,3626cpr9751,3626c
P,970c00pr9784,970c00
P,970c00pr9783,970c00
A,30558c01,30558c09
P,3626cpr9750,3626c
P,3001pr9997,3001
P,3001pr9994,3001
P,3001pr9993,3001
P,21560pr0017,21560
P,970c00pr1686,970c00
P,6179pr9998,6179
A,30558c02,30558c09
P,11477pr0004,11477
R,92710,92711
P,76371pr0128,76371
P,43693pr0003,43693
M,3189a,3189
M,3188,3188a
P,98138pr0103,98138
P,51547pr0002,51547
P,3626cpr9864,3626c
P,31110pr0023,31110
P,43693pr0004,43693
P,3626cpr9752,3626c
P,3626cpr9863,3626c
P,3003pr0136,3003
P,31110pr9983,31110
P,970c00pr1683,970c00
P,970c00pr9837,970c00
P,970c00pr1685,970c00
A,30558c03,30558c09
P,970c00pr1532,970c00
P,970c00pr1535,970c00
P,3626cpr2631,3626c
P,60581pr0008,60581
P,970c00pr1534,970c00
P,3626cpr2665,3626c
P,970c00pr9971,970c00
P,973c27h03pr0001,973c27h03
P,22385pr9990,22385
P,970c00pr9836,970c00
P,3626cpr0026,3626c
P,87079pr0139,87079
P,30367cpr0004,30367c
P,86500pr0006,86500
P,3626cpr9862,3626c
P,2431pr0005,2431
A,fabfig0002c05pr0001,fabfig0002c08pr0001
T,41163pat0004,41163
M,3626cpr0740,3626bpr0740
P,3626cpr0772,3626c
M,3626cpr1029,3626bpr1029
P,3010pr0022,3010
P,3011pr0017,3011
A,30558c04,30558c09
R,fabupn0011pr0003,upn0294
P,3245cpr9998,3245c
P,3626cpr0823,3626c
P,3626cpr0565,3626c
P,31110pr0116,31110
P,90398pr0043,90398
P,3626cpr9754,3626c
P,89974pr0004,89974
P,4198pr9993,4198
P,4162pr0075,4162
P,51547pr0003,51547
P,1022Apr0210,1022A
P,1022Apr0214,1022A
P,1022Apr0215,1022A
P,3626cpr2867,3626c
P,1022Apr0216,1022A
P,3001pr9996,3001
P,1022Apr0217,1022A
P,1022Apr0218,1022A
P,31110pr9994,31110
P,68881pr0002,68881
P,3069bpr0286,3069b
P,1022Apr0219,1022A
P,3626cpr2883,3626c
A,30558c05,30558c09
P,25973pr0022,25973
P,1022Apr0222,1022A
P,1022Apr0223,1022A
P,60601pr0008,60601
P,1022Apr0227,1022A
P,3626cpr2962,3626c
P,1022Apr0228,1022A
P,11344pr0005,11344
P,3626cpr2105,3626c
P,1022Apr0229,1022A
B,973p90,973c28h28pr1594
P,1022Apr0232,1022A
P,1011Apr0124,1011A
R,3188a,3189a
P,98560pr0001,98560
P,21560pr0007,21560
P,39039pr0002,39039
P,31000pr0021,31000
P,39040pr0002,39040
T,16606pat0002,16606
P,1021Apr0125,1021A
P,1021Apr0131,1021A
P,clikupn0065apr0020,clikupn0065a
P,970c00pr9781,970c00
T,45337c02,45337c01
R,upn0150LR,823a
T,63153pat0001,63153
P,75902pr0004,75902
P,970d19pr0659,970d00
R,upn0017pr0001,upn0336
P,88646pr0003,88646
P,98162pr0004,98162
P,31110pr0029,31110
P,98138pr0174,98138
R,70165,70132
R,upn0016pr0001,upn0331
R,upn0332,upn0331
R,98069,98068
B,98138pr0140,67222
T,32573pat0001,32573
P,87079pr9990,87079
P,10bpr0008,10b
P,973c21h21pr0001,973c21h21
P,44676pr0002,44676
P,973c27h01pr9681,973c27h01
P,973c01h01pr3876,973c01h01
P,973c01h01pr4840,973c01h01
P,78298pr0001,78298
P,35787pr0006,35787
P,3626cpr9745,3626c
P,973c27h01pr9678,973c27h01
P,3899pr0008,3899
P,970c00pr9780,970c00
P,973c11h02pr0001,973c11h02
P,3626cpr2131,3626c
P,973c01h01pr2587,973c01h01
P,970c00pr9973,970c00
R,2131,2132
P,93273pr0018,93273
P,90498pr0009,90498
P,22385pr9989,22385
P,15504pr0008,15504
R,759532,759528c03
P,22385pr9987,22385
P,37364pr0002,37364
P,90398pr0031,90398
P,973c27h01pr4244,973c27h01
P,3010pr0002,3010
P,3626cpr0569,3626c
P,93348pr0003,93348
P,3245cpr9999,3245c
P,973c19h19pr4218,973c19h19
A,3010pr9969,3010pr9936
A,fabfig0002c07pr0001,fabfig0002c08pr0001
P,3960pr9993,3960
P,3626cpr2558,3626c
P,37364pr0003,37364
P,973c01h01pr1756,973c01h01
P,973c01h01pr1439,973c01h01
P,973c01h01pr2826,973c01h01
P,973c21h21pr0002,973c21h21
P,3626cpr2579,3626c
P,3626cpr3267,3626c
P,970c00pr1518,970c00
P,3010pr0042,3010
P,4198pr9992,4198
P,2431pr0103,2431
